

Devra L.,1.0,        10/23/2017    ,"On a recent 4 hour flight, I was in a window seat as requested.  The center seat was occupied by a morbidly obese passenger, whose abdomen was so large that it was compressed against the seatback in front of her as well as covering 1/3 of my tray table, such that I had to ask her to move each time I wanted to lower or raise it.  Additionally, her arms occupied both arm rests, and spilled over into my seating area.  While my heart went out to her, in terms of how it must feel for her to fly, and the fact that what I just described might feel quite humiliating to her (please know I did not say ANYTHING to her about the situation), I found myself increasingly angry at AA for not having spoken to her at the gate or even once on board, regarding her need to purchase 2 seats, or at a minimum, efforts to move her to a non-center seat.  I was extremely uncomfortable the entire flight, as my already tiny space, was cut by 30% for 4 hours. Even if we take comfort out of the equation, should there be an emergency, I would not have been able to get out.  When I emailed my concerns to AA, the response I rec'd was that I should have spoken to the flight attendant about it.  So let me get this straight:  Your gate agents AND flight attendants, who are trained and held accountable for ensuring the safety and reasonable efforts at comfort for passengers, were not willing to address the issue, but I am supposed to, in front of the passenger, ask the flight attendant to move her or me?  Wow!  Once again, American Airlines, you show your complete lack of loyalty to your loyal customers, and your complete lack of regard for reasonable accommodations."

Mindy C.,1.0,        5/5/2015    ,"Everyone complains that American Airlines is SO BAD IN CUSTOMER SERVICE and I experienced this for the first time today. I HAVE NEVER MET ANYONE MORE RUDE THAN THE AMERICAN AIRLINES SUPERVISOR, MITCH MCDONALD, AT DFW INTERNATIONAL! I was waiting in line with my elderly dad and nephew, who isn't even 2 years old yet. The ticket counter rep, whom I later find out is the supervisor Mitch McDonald. He yells ""come on,"" in an impatient voice. We were just waiting our turn, why the immediate attitude? Then he tells me I cannot escort my elderly dad, who is almost 70 years old, nor my nephew to the gate because my dad isn't disabled and thus can easily get to the gate himself. He said it has been a policy for a ""very long time,"" despite my having had done it less than one year ago. I think fine, I'll let it go. Then rudeness with checking in our bag pursued. Mitch McDonald apparently doesn't like being told that our carry on isn't a car seat. Car seats fly for free so I'm sorry for correcting you and trying to pay for the checked bag. He then only gestures for us to put the bag on the scale and not realizing what he's trying to do, as we stood in silence. He finally uses his words and tells us to put it on the scale. Once complete, HE THROWS MY DAD'S TICKET AT ME! THEN WITHOUT SAYING ANYTHING WALKS AWAY! I WAS LIVID AT THIS POINT. So I walk my dad and nephew to the security line and head back to ask for Mitch McDonald's supervisor ONLY TO FIND OUT THAT AMERICAN AIRLINES CONDONES THIS BEHAVIOR, because evidently he was the supervisor. I asked him if he thought, as the supervisor, that how he acted was an appropriate way to treat a customer. He played dumb and asked why I thought that, while saying that he didn't know he threw the ticket at me. No apology, no sorry for the confusion. Nothing! You can see why he was reluctant to give me his name. I will be formally filing complaints and communicating this incident by all means."

Gwen H.,1.0,        4/17/2017    ,"I have been planning my dream vacation for over 20 years. So excited to make it finally happen and chose American Airlines because of there superior service. Well let me how tell you how very wrong I was !!!! We flew from Utah to FWD just to be told seconds before boarding our connected flight to NC that our plane trip was now being delayed for a hour. Well no biggie I thought. Well I was wrong. That one hour made it so we would miss our connecting flight to Rome. Was told to speak with customer relations and they could accommodate us. So we rush to customers relations only to find out that they had no clue what we were talking about and had to call back to the gate to find out what was going on. Keep in mind we were told at the gate that our plain was here and ready in time but 2 of the stewardess were delayed. So you mean to tell me that American Airlines doesn't have stewardess that they could call in or swap shifts so that passengers can keep the scheduled flights that we booked over 6 months ago. So now my dream vacation has been put on hold for 24 hours. I am stuck in Texas with no luggage, no  clothes and all the customer service relations could say is "" well you don't look dirty !!!"" Really !!!! I've lost a day of of my dream vacation. Missed my tour of the Vatican and all they can say is it's not their fault. So my dream vacation and hundreds of dollars has been reduced to 3 days. I will never ever fly with American Airlines again unless they make this right and I will let everyone on social media know. I am not a wealthy person that can just pick up and go to Italy any time I want. Gwen Haskett Utah"

Jason K.,4.0,        4/9/2014    ,Came in before my flight on a Sunday afternoon and easily found a seat at the bar (located to the left after walking upstairs)Coors Light is complimentary as is their house wine. I enjoyed a few beers while waiting for my flight. There are USB ports at the bar for charging your cell phone.I didn't utilize the cubicles or any of the other amenities but I may in the future if I need a quiet desk to get some work done.

Ellis B.,1.0,        1/10/2016    ,"American Airlines might as well be called too late Airlines, and no they don't  give a damn about their customers. I had to go to Stockton Ca. And decided to take American Airlines my plane was two and half hours late for leaving, on the way back to Houston my flight was a hour and half late , plus to add insult the ticket checker in the terminal took my bag at the last leg of my trip  and says there's no room on plane which was Bullshit there was plenty of overhead space the flight attendants closed  up the overhead storage with large gaping holes of space it wouldn't been so bad if I had a lock on my bag but it didn't and it was just one bag !"

Randi T.,1.0,        9/17/2015    ,The staff at this airport don't deserve even one star after the treatment today.  No helpful people at all.  They just send you to a kiosk.  My confirmation said U.S. airways but it was an American flight.  Had to go to 2 terminals.  Was here 2 hours before flight and barely made it.

J F.,1.0,        8/9/2015    ,Horrible is how I would decribe this airline.  But then I hate them all.... Once again sitting on a plane at the gate waiting for repairs to finish up.  So far 59 minutes. .. my last flight three weeks ago did the same thing except aftet 40 minutes at the gate they let us deplane.  I hate how they cram us in these uncomfortable seats for long trips and expect us to smile bend over and take it...  while draining your wallet.

Sarah G.,1.0,        8/21/2016    ,"I had a terrible experience amongst thousands of others on Saturday the 20th! To keep it short, after heading through security I was not informed to go upstairs and take a shuttle to my gate. Which was fine, however when I arrived I thought I'd double check with the concierge. I walk up and there is a short line that I stand in. The woman in front of me was being polite, but seemed to have a question that took a bit of time. I asked the third concierge that was poking at his computer if he could tell me if I was at the right gate. He replied with ""No!"" And pointed to the other two. I nodded and waited and as the woman in front of me stepped aside, the female concierge looked up and I approached her stand. She said ""What?!"" I was shocked. Is that customer service?! I handed her my ticket and asked if this was the right gate, she replied with ""obviously!"" I could not believe this. I will do everything I can to never use AA or Dallas Fort Worth again."

Jesus A.,1.0,        10/11/2014    ,We had a delay in a flight and we lost the following flight so we had to wait in Dallas. The treat received from the people from american airlines was absolutely bad and disgusting. They were not able to relocate us in an early flight and they do not give us an hotel to sleep.just want us to sleep in the airport with a couple of blankets.If i can avoid it i will never fly again with this airline.

Kimberly N.,1.0,        12/2/2016    ,"So this just happened.  I have over 20k miles that were due to expire at the end of Jan 2017 and I do not use AA as often to fly so I saw there was a way to share them with another member.  I thought I was paying $15 for a processing fee to transfer the miles from my acct to my friend's therefore I used my ATM card for the expense.  Only to realize that I was indeed basically repurchasing the miles AGAIN and my bank account was charged a total of $265 instead of the $15.  Panicking because I can not afford to pay what is a RT ticket for miles I already earned and/or previously paid for so I immediately called AA customer service and was told that it was a non-refundable purchase and that I agreed to the terms.  Was transferred to a supervisor with my confirmation # both AA numbers again within MINUTES of seeing this confirmation only to be told there was nothing they would do.  Shocked by the response I received from a conglomerate business that could have so easily earned my continued business as well as friends and family.  And trust me, I know quite a few and am going to make sure that everyone knows what kind of poor business practices this is and horrible customer service.  This is a drop in the bucket, an entirely honest mistake in seeing that I thought I was sharing not purchasing and didn't know I'd be charged $250 to share.  As my friends, family & coworkers know,  I personally fly once a month and book 3-5 flights per month for my employees.  I will NEVER use AA again unless this situation can be resolved quickly.  It is the RIGHT thing to do American Airlines!!!!!"

Jacob P.,1.0,        11/1/2015    ,This airline is a joke 2 min late due to AA being late already  and left with out us twice in a row for our honeymoon

Andrew G.,1.0,        11/14/2015    ,"How awful and unhelpful is the customer service? It boggles my mind how it is my job as a customer to teach their employees about the current services they offer. Ive contacted them multiple times about refunding me for my overcharged baggage. Everybody I talked to is so clueless on how to even begin to help me, so I get passed off to the website. AA is such a joke of an organization."

Eugene M.,1.0,        1/17/2017    ,"My husband and I switched to American Airlines from United just over a year ago, hoping for better service and a better overall experience.   Not only was it not better, it was worse!  We flew 4 times in about a 12 month time frame (end of 2015 to end of 2016), each time we purchased seats in the top class offered on the flight (first or business depending on flight).  One flight experience was ""ok"", but not great.  The other 3 were some of the worst flight experiences we've ever had.  The flight crews were terrible to mediocre, the food was mediocre to ok, our luggage never came out as tagged (priority), but the absolute worst were the seats and equipment!  Two of our flights had really worn out seats and some level of malfunction with the video/audio equipment. On our last trip (to and from San Cabo, Mexico), the seats were so old and worn out that it actually hurt to remain seated for too long.  We had to take the blankets given to us and fold them up to sit on as extra cushion for comfort.  To top it off, the in seat video equipment was completely broken so no entertainment the whole flight.  Of course we constructively gave feedback to the flight attendants and who ever would listen during and after each flight.   But the kicker for us was that after the last flight (where the seats were ridiculously uncomfortable due to age and use) we wrote in to corporate customer service reviewing the past 4 flights and requesting to speak with someone.  Within 12 hours we received a form response of ""sorry to hear you had a negative experience, we are upgrading all of our equipment soon, blah blah blah"".  So they took our money gladly for these flights (no discounts or extras due to using old and worn out equipment) and then we are supposed to feel ""better"" about the terrible experience because at some point in the future they will have new equipment and furnishings?  To me this meant that going through standard customer service would result in my concerns being thrown in a waste basket and someone would pat me on the head and say ""awwww, oh well we'll do better in the future!"".  Given that my career involves improving consumer engagement and satisfaction, I wanted to be part of the solution and give American Airlines a chance to demonstrate their best customer service.  I called the 1-800 customer service line and explained to the person that answered the call the problems over the past 4 flights, that we had emailed and received a disinterested, form email in response, and asked to speak to a supervisor or manager.  It took a bit of time but a manager finally picked up the phone.  I explained the reason for the call again, pointed out our frequent flyer status, told her that were NOT looking for refunds or favors, and asked how I could get feedback to someone at the corporate level.  Understanding that they would not give out a phone number, I asked if someone from corporate could contact me by phone or email.  They were not interested in that option, the only option given was for me to write and mail a letter to the next highest level person in the customer service chain.  The customer service manager wasn't rude, but also clearly knew nothing about service recovery as she answered my questions with short replies and simply rattled off a name and address for mailing a letter.  Her approach makes sense right?  Put the burden on the customer and make them jump through as many hoops as possible to get constructive feedback to someone in a position to actually DO something with that feedback.  So I wrote and mailed the letter....and have never heard from them.   I have no idea if they received my letter and ignored it or never even received my letter. Moral of the story:  Some large companies actually DO care about consumer feedback and corporate executives actually get involved at all levels to make sure they understand what is happening on the front lines. The front lines are where you lose customers and have the opportunity to make small, but meaningful changes to service/operations that help retain customers. Apparently American Airlines thinks customer service is form emails and hope that they can make feedback/complaints process so difficult that the consumer gives up.   I went out of my way to provide helpful feedback and try to get it to someone that might actually care about what I was saying and was rewarded with an attitude of indifference. As of January 1, 2017 my husband and I have switched to Delta and booked our flight in April to Cancun with them.  Here's hoping Delta can do better than American!"

William H.,1.0,        11/3/2015    ,"In a nutshell, I've been on the standby list since 4 pm...it's now 7pm and I've been bumped 3 flights-- and I'm a member!  Airlines like this are the reason why people fly Southwest. Love Southwest."

Debby F.,1.0,        4/22/2016    ,"DON'T LOSE YOUR LUGGAGE ON AN INTERNATIONAL AA FLIGHT!  I left iPad on my first class flight from DFW to LHR over a week ago and since then, I have diligently tried to get it back, but American Airlines at Heathrow is the epitome of NO CUSTOMER SERVICE.  No one answers the telephone, there is no one at the airport to help, the number for the airport isn't even listed anywhere for someone to find it.  It was quite by chance that a customer service rep gave me the UNLISTED number.  I've sent a courier service to fetch my iPad, but they are running into the same problems.  No one answers the phone, no one at the counter.  This is an American company and I'm ashamed of the way they treat this situation.  Unfortunately, I am an AA Advantage member with loads of accrued points.  I'd gladly switch my allegiance to another airlines at this point.  What do they do with all the lost luggage?  Keep it?  Sell it?  AA has some 'splaining to do about that!  I expect someone at AA has a vested interest in not allowing customers to retrieve their items.  Quite a little profit making machine..."

Aaron D.,1.0,        12/19/2016    ,"Awful experiences in last several bookings w AA. This past summer departing AK the plane taxied ""WITHOUT ENOUGH FUEL""! We returned to get more fuel and the ensuing extra 1.5 hours it took before takeoff left me missing a connection flight and stranded in next airport for an extra 6 hours. On this current booked departing flight from PHX to DFW our flight was cancelled requiring our party to fly standby on separate flights and missing medical appointments. Our return flight from DFW, delayed - and again missing connection flight, w no one answering the phones at AA Reservations or at AA Advantage member numbers. Honestly beginning to think AA is the worst airline available. Severely disappointed."

Peter H.,1.0,        11/1/2015    ,"Stay away, awful airline. They are very short sighted on loyalty retention. They lopped in US Air which has no presence in Dallas, they have turned into a factory."

Ryan H.,1.0,        12/15/2016    ,"Writing on behalf of my 67 yr old mother who today was not allowed to fly by American Airlines in Dallas Fort Worth by the manager Elise B. She was told that because her companion dog could not walk around in his carrying crate that he could not come with my mother on the flight. My mother has flown multiple times with AA DFW and brought the same dog and the same crate with her with no problems. When she asked why this is so, the manager Elise questioned my mom and said, "" are you saying that I am the only one that does my job correctly?"" Crying and in a wheelchair my mother was turned away and had my Sister come in to speak with Elise. B. When Elise was notified that was my sister was there to speak with her she refused to come out. My mother was not allowed a refund and now has to pay double to rebook. I hope Elise finds a better suiting job doesn't make her miserable and that's not customer facing and where she doesn't have to show empathy, maybe a Taco Bell? Merry Christmas American Airlines!"

Katie L.,1.0,        9/29/2015    ,WORST AIRLINE EVER. I was on a ought then was switched because their plane had difficulty then I got to my connecting flight that said it was leaving at 7:20 I got there at 6:55 they told me they left. Um wtf. I emailed as well. If I don't get a response I'll find another way for them to see this. NO OTHER AIRLINE HAS EVER BEEN LIKE THIS. I fly all the time pretty sure I won't be taking American again unless they compensate me like others have in the past for the mistakes they have owned up to on there part instead of blowing their passengers off.

John M.,1.0,        7/4/2016    ,"This airline sucks! It used to be the gold standard of airlines, but now it is just a cattle car company. My bags were broken in to and rifled through. When it was thrown on the baggage claim pickup belt, it was wide open. My stuff fell out all over the floor. I am going to find a good airline for my next trips and just pay more for a better product. This airline has really gone down over the years."

Shawn P.,1.0,        10/9/2016    ,The ticket agents at America Airlines at  Dallas Fort Worth before going through security were the rudest women ever! They rolled their eyes at me when I was just trying to understand something about my boarding pass! Very unprofessional. I Would of complained to their supervisor but I had to catch my flight.

R J.,4.0,        7/10/2015    ,"Gotta be a fan...biggest operation in DFW, go almost anywhere...kind of like Delta at DTW or United at ORD!!!"

Paul K.,4.0,        4/14/2013    ,"Overall a pretty nice admirals club, it feels newer than most of the other clubs. Like most things at DFW, there is plenty of room and the club is centrally located in the middle of the terminal. Worth a visit!"

Ria K.,1.0,        5/6/2016    ,"I made it early to American Airlines to sea and they delayed an hour. I made it on time for boarding, except they tell me they close the doors 10mins before boarding?! Why not say boarding 1120 since your doors close at 1130 not 1140!! My ticket I did not use, I would have to pay a 200 dollar fee to use. And if the traveling is more than the 400$ I paid... I'd have to pay the extra with the 200! I cannot believe they shut doors ten mins before the boarding time they broadcast! It makes no sense I've never had this problem. No more American Airlines for me or my family members who travel 4+a year! Thank God for Alaska Airline miles."

Marina C.,1.0,        8/1/2015    ,"The service is horrible, and the employees don't care about the passengers. They overbook flights and won't guarantee you a spot on any airline until maybe the next day, but even that isn't certain. They also don't update their passengers and just make them wait for hours until they continue to delay the flight, or even cancel it. I've had way better service with several other airlines, and I have to say that American Airlines don't provide the customer service  that they should. You end up wasting your money and time, and for that they say that they are ""sorry for the inconvenience"" even though they really don't care. And what do they do? - they give you a voucher for a hotel. As if I planned to stay in a cheap hotel in a random city that I wasn't planning on staying any longer than I have to. Oh and the customer service is deplorable, just the information booth had no workers so we couldn't even get hotel vouchers. I don't think anyone should ever use this airline again, unless you are okay with taking the risk of not even being on the flight that you booked."

Marina G.,1.0,        8/29/2015    ,Crap. Our flight has not taken off yet due to an apu problem. We have been stuck on the flight for 40 minutes with no air. Why can't they let us off the flight while the fix it. We have not seen one steward to get us water or ice. Never will I take Alaska thru American Airlines again. Too top it off I was told I had an aisle seat and I'm stuck sitting here in a middle seat.

Judith C.,1.0,        7/17/2015    ,My family have spent the entire day trying to get to Huntsville Alabama from Dfw. AA called and told my dad several different flight numbers throughout the morning and then put them on standby which fell through and booked them again into a 9:20pm flight that cancelled at 9:18pm. They have been standing in line to reschedule their trip since then over one hundred people in line only two clerks working. Shabby horrible service. My parents are elderly my sister is handicapped and now the possibility is to sleep where. The floor? Shame on you American Airlines.  For shame.

Jace C.,1.0,        9/27/2016    ,"The worst flight experience ever, I couldn't believe how rude the employees were. The flight we were on was late, we missed the connecting flight because of it and had to get a hotel, and the airline wouldn't even help with the hotel just left us stranded in the airport in a city we have never been to.  It was completely not our fault. We are currently filing a lawsuit. They didn't even apologize, just said that's how things work sometimes. Never fly them!! Other airlines at least apologize and help you with a hotel. We were shocked I couldn't believe how terrible they were!"

Sally S.,1.0,        6/18/2014    ,"Just checked into Terminal A for gate 17 at DF/W. It is an apparent attempt at a new cozy concept to manipulate passengers into complacency.  It sucks! There are plenty of employees standing around and no one said a word to us during our confusion.  You feel like you walked onto a Star Trek set (and I mean the 1967 version). There are no signs that stand out so it is impossible to determine if your flight is still going out of this area. (Last time I checked into AA in DF/W, the counter agent didn't tell me my flight changed terminals when I checked a bag!  That's important at Dallas! ) So apparently the NINE employees in the area can no longer do this: you now have to print your own baggage tag, tag your own bag, go to one counter to get it weighed and another counter to check it in.  Seriously?  The NEW kiosks to check you in do NOT accept the boarding pass on the AA app! Why would they design a system that doesn't use their own App that they promote?! If they are looking for customer feedback, CALL ME!  I'm being generous to give them one star!"

Ben S.,5.0,        1/5/2013    ,"Super nice A Terminal club. Expansive. Designed in a modern and calming way with light tan brick and stone. Multiple options of modern seating. Friendly representatives staffed the club on my visit. Might be a bit drafty in a window seat. Plenty of plugs, immediate access WiFi, no complaints."

Toshi T.,4.0,        1/20/2011    ,"Located just to the right after security near Gate 23, this airport lounge can provide some respite from the people and carts parading around Terminal A.Depending on the date and time of travel, this lounge can be one of the most relaxing places you will ever find in the airport.As with all other Admirals Clubs, free WiFi and basic snacks are provided.There is also a smoking lounge on the south side across from the bathrooms. The bar area is located on the north side of the lounge."

Sara B.,4.0,        8/16/2012    ,It is as though there is a secret calming place all wrapped up in the hustle and bustle of the worlds most annoying airport.

Angela T.,5.0,        6/5/2012            Updated review,"If you want clean restrooms, the Admirals Club is where you will find them every time!!"

Keith C.,1.0,        2/17/2016    ,I would give a negative number if I had the chance. I just flew my family from San Jose to Kona. I have 5 people in my family and they would not sit us together. They want families to upgrade their seats to sit together. Even though I bought the seats 3 months earlier. I called and they said if you want to sit together we needed to pay 19 dollars more per seat. I have a minor child also. So if you have minor children stay away from this airline. On top of that 3 people got sick on the flight. The reason is they bought new planes and they are lighter so it was a bumpy flight for over 4 hours. They are also slower. The flight was longer than previously with Virgin Airlines. It saves on energy but they do not fly very well at all. I have been on 3 different planes and they were all rough rides on the new planes. Take my word for it. They are not family friendly at all anymore and they do not feel like stable planes.

Cha C.,5.0,        5/21/2014    ,Love the cappuccino machine.  Didn't know this one had a mini gym.  Won't mind a longer layover next time

Alicia B.,1.0,        8/25/2015    ,"This was by far the worst security experience I have ever encountered a man by the name of Michael, the one who checks your ID and boarding pass before heading into the screening and scanners for bags and people, was so rude and unprofessional. There were about 6 of us waiting to get through, so not busy what so ever and he was telling people to get back and he will tell you who goes next and when he is ready to do so no one was rushing people were literally trying to stay together with their families and he literally made them separate away from one another and making very rude and inappropriate comments to everyone. He also said you people don't tell me how to do my job I tell you how this place is ran. Obviously he is missing some type of sense of authority it's just not ok to treat anyone like this. And the worst part is that he was treating a very nice older woman so poorly who was so nice to him but clearly confused as to why he was being such a jerk to her. Come on buddy and airline check out your staff and make sure they are up to par and not ruining your reputation"

Bernard K.,1.0,        8/9/2016    ,"Maybe I'm just spoiled after having flown in the past on Japan Airlines, All Nippon Airlines, Korean Airlines, China Eastern Airlines and China Southern Airlines, but it seems that all the Asian airlines are way better than American Airlines. The flight attendants are generally much nicer and more attentive. Plus, they can actually fit in the aisles. While some of the AA flight attendants on our 4 flights were nice, they all disappeared after the meals were finished, whereas the Asian flight attendants who were on our China Southern and JAL flights were continuously available. In fact one of the AA flight attendants was just nasty. It's beyond me why AA hasn't fired her for her nasty attitude towards the passengers. I can only guess that she's the affirmative action flight attendant. She reminded me of the young girls who work at the inner city McDonald's with their snotty attitudes. In the future, I will return to flying only on Asian airlines."

Kevin C.,1.0,        1/19/2016    ,"Incompetent is the only way I can describe the management of American Airlines.  A delay is sometimes expected when flying, but a delay of 10 hours because of improperly scheduled staff is unacceptable. I booked my flight over 2 months ago.  I made my arrangements and prepared for my vacation ahead of time.  Now my entire schedule is thrown completely off because ""the crew is over their allotted work hours"".  I'm all for the crew having their time off.  No one wants a cranky, sleepy crew working.  But it is the management's job to foresee these type of problems, not to make these the problem of the travelers who were careful enough to plan ahead.  I will definitely not be using this airline again for my traveling needs."

Karen C.,1.0,        12/22/2015    ,"I travel often and American Airlines continues to disappoint. This flight has now been delayed twice. Several of my AS flights are always delayed so I should stop being surprised. Ironically, I was going to an aviation convention and on the way to the airport they kept telling me my flight was on time. I got to LAX at 6am for a direct flight to San Antonio. After getting to the gate, they delayed the flight many times. Then they cancelled it. They then said ""Good news we have rebooked you on s flight 2.5 days from now"". Awful!!!!"

Karthik K.,1.0,        8/8/2016    ,"We booked a reservations through the AA vacations website and thought we had selected an option that provides 4th night free + breakfast at the Hapuna Prince Hotel in Big Island.  The only package that is described on the product page is the 4th night free + breakfast.  Thus we  made the reservation thinking we had this package and a king bed.  When we checked we were informed that we were not on this package and additional(as  surprise to us, we had a double bed room.  The AA vacation webpage has 0 options to specify the type of bed.) When we called customer service, we were told we were too late and they can't help.  No offer of remediation or other options.  Just that they can't help.  The supervisor had to 'explain it' to us.... All in all, just a misleading way to book a costly(approx $3k) vacation that has left customers frustrated, annoyed and ruined an experience.  Very very disappointed."

Brian W.,1.0,        1/16/2016    ,"Avoid the AA direct flight from DFW to Honolulu.  It's a plane from the 80's, no seat back entertainment, and very few seats that have DC chargers (no USB chargers either).  Go with Delta for this flight instead. They have better service, better seats and newer planes with seat back entertainment, USB charger and DC charger."

Drayton S.,1.0,        5/15/2014    ,"So, now American no longer accepts platinum Amex Cards to enter lounge. Even though I had a first class ticket. The lady at the desk gave me some song and dance about signing up for their Visa even though I have a Fairmont Visa Black Card. How many cards do I need to have and how many first class flights do I need to take to get a nice place to sit at 6am?  These airlines just gouge away wherever they can. Lame."

Mandy C.,1.0,        9/24/2015    ,"Horrible. We called to make a reservation and spoke to a customer service rep because we had a voucher to use and for some reason it wouldn't work online. The customer service rep was nice enough. She applied the $100 gift card/voucher and used our credit card for the rest. We were able to log in to AA.com, choose seats, and also check in. Three weeks later when we arrive at DFW to use the kiosk to print boarding passes we were unable. After standing in line at the customer service desk FOREVER, we were told we did not actually have a purchased ticket. Really? How is it that you CALL American Airlines to book a reservation and get confirmation from the rep and yet not have a ticket?! Needless to say we had to re-pay at the desk so there will be a call to our credit card company to dispute the original charge. Just ridiculous. Side note: terminal B at DFW is the WORST!! No TSA Pre line but you can still partially use it. And by partially I mean you still have to take all your crap out of your bag but don't have to remove your shoes. Wow, thanks."

SuziJo J.,1.0,        9/7/2015    ,"Zero stars! By far THE WORST airline, the a**holes they call flight attendants are horrible, rude and just plain miserable! This may be the reason they treat guests on board so terribly. Standard answer to questions, ""if you don't like it there are other options out there""... Now that's some first rate customer service! Pretty sure i'd rather take my chances plunging to my death with Malaysian Air than fly American Airlines! Theresa is by far the worst! Not only did she verbally attack myself and the young military wife next to me for not knowing a ""rule"" she then got other passengers to bully us verbally AND she thanked them after... She is nothing short of a bully herself! Shame on you Theresa! May your job go to someone else whom actually appreciates employment. What ever happen to flying the friendly skies?"

Julie B.,2.0,        8/17/2015    ,"A flight attendant on today's AA2506 (SNA-DFW) literally slammed my drink cans and cup of ice down on my tray. She was quite obviously put out that I asked for half spicy tomato juice and half regular (they've always happily done this for me before -- I was in no way trying to be difficult. They usually have an open can of each. If that wasn't the case, she simply could have said so and asked if I'd like a can of each instead of just slamming them down on my tray from behind me and stomping away. I actually would have just said that it was totally OK and I would just do a can of regular.) It was so blatantly rude and obnoxious. I tried to see her name but she was wearing an apron  with ""Brian"" over her badge. I've never wanted to report a flight attendant before in my life before today, but her behavior was unacceptable. I'm only giving two stars because the rest of the flight was awesome."

Candace A.,1.0,        10/27/2015    ,American airlines. Yet another airline to overbook to save themselves a dime when I have paid for a ticket in full over $800 I should be guaranteed a seat on a flight. There is no reason to overbook a flight to the point of inconveniencing the people who have paid for their tickets. This is unacceptable and inexpensive usable cheap behavior from a sub standard airline. I will never fly with American again.

Emily R.,1.0,        10/26/2015    ,"Worst airline i have ever been on... Shitty ""flight attendants"" horrible seats no in flight entertainment no storage room. Never again"

Jessica M.,2.0,        4/13/2013    ,"Yuck! They have a smoking lounge.  The smell of cigarettes greets you at the elevator.  If you go all the way to the other side of the club the smell disappears.  The snacks are pretty basic, veggies and snack mix.  The best part of the club is simple, comfy chairs to sit in and clean bathrooms.  But that should be a given, right?"

Dolly G.,1.0,        10/16/2015    ,"My son's flight was delayed at Miami International Airport going to Dallas, Texas to catch a connector flight to his final destination Ontario, CA. he missed that flight as his flight was delayed for 3 hours in Miami he finally landed He assumed he would be given a hotel voucher as he was told he would have to take another flight tomorrow. They also said he was to use his own charge card to make reservation for a hotel for overnight as they ran out of vouchers and didn't even help direct him to a hotel to stay at. They told him he would get reimbursed by AA if he submitted the receipts. Who dropped the ball????? Not a good way to build customer satisfaction. He will think twice before flying with American Airlines next time (so will I) American Airlines certainly isn't ""GOING FOR GREAT"" when they treat their customers like this."

M S.,1.0,        10/14/2015    ,"American isn't the only airline doing this. Keeping the air conditioning off when loading 150+ people into a small space is the quickest way to lose my business. Simply a reflection of how they really treat their customers from ticket pricing through final delivery of the product. Hey Captains, grow some testicles and do what's best for the aircraft you are ultimately responsible."

Cameron W.,1.0,        1/14/2013    ,"I attempted to enter this Admirals Lounge on Friday morning 1/11 at 9 am and was actually refused at the door by a large woman who defiantly provided her name as ""Michelle'. She then also refused to speak to AMEX to allow me to enter since as a cardholder, this is standard policy. She laughed and smugly smiled as I left baffled at the chain of events that had just occurred. Someone like that with that type of hostile attitude might want to re think their career path in customer service. AMEX has been notified and the proper procedure will play out accordingly since this individual was clearly not following basic policy."

William G.,5.0,        2/20/2013    ,Free drinks and food. How can you not love it? EXCELLENT! If you've got a long layover it's totally wroth it.

Miranda B.,3.0,        11/30/2012    ,"Not the biggest club, and the entire A terminal has a tired look as it shows its age.  Bathrooms are clean and spacious, and you can charge up your devices and grab a quick bite to eat.  It's right across from A23."

Carey M.,1.0,        4/12/2015    ,This airline always moves my flights and gives me minimal warning. Thanks for moving my flight back 2 hours I have no life other than hanging out in an airport. Guess my money isn't as good as others. Southwest is the best airline

Jim D.,1.0,        8/19/2015    ,"Awful service. I've been delayed multiple time, for at least four hours at this point, with no offer of any sort of solution even though I've stressed multiple times that my original flight was planned to coordinate with travel with others arriving in philadelphia. I can only lament that this is the new standard in the industry. ""We have you at our disposal and you will stay there and like it."" I personally work in a service industry and I personally know if my cafe customers received the level of disregard and incompetence that I've found here i would have far fewer customers. No wonder so many people are switching to flying DELTA!  It is certainly SAD to see an airline flying our county's proud flag performing so under standard. All month I saw Facebook post regarding the delays experienced on united and American airline flights and I disregarded them because my flights have never been delayed and if delayed always accommodated.  This time though. None of that happened. I've been late in my time in the workforce. We all have a time or two. But at least act like you've done something wrong. Don't act like its something to be expected. Who has four precious hours of their own personal time to WASTE. CERTAINLY NOT MYSELF. A SMALL BUSINESS OWNER.  I'm sadly at a loss.  I would like to stress that at no time have my personal flight staff been insufficient.  All stewards stewardesses and pilots were completely on Their marks.  It's sadly the airline itself that is to blame for thinking its customers are at its disposal"

Derek O.,1.0,        2/24/2015    ,"I got to the airport early like I was suppose to. Plane was 30 minutes late. Then we get on to the runway and the captain announces we have mechanical errors, so we had to return to the gate and get of the plane.  Then they make us wait an hour to tell us that the flight is canceled.  Then like 10 other flights were canceled due to weather so I couldn't reschedule. When I wanted my bags back they said they couldn't get them to me because it would be too difficult to get them to me. Then I asked them to deliver the bags, they said they would.  Now I get a phone call saying that they are refusing to deliver my bag because I didn't fly (as if it were my fault). I told them that there were mechanical errors and cancelations and that I didn't just choose not to fly.  They absolutely refused, and their attitude was like ""oh well."" DON'T FLY WITH THEM! !"

